,Id,UserId,Name,Date,Class,TagBased
10960,16181,15553,Informed,2016-01-19T20:17:48.467,3,False
10961,16182,21,Nice Answer,2016-01-19T20:23:24.283,3,False
10962,16183,895,Yearling,2016-01-19T20:23:24.283,2,False
10963,16184,4815,Necromancer,2016-01-19T20:33:25.343,2,False
10964,16185,15552,Student,2016-01-19T21:13:15.373,3,False
10965,16186,15543,Teacher,2016-01-19T21:53:29.720,3,False
10966,16187,15555,Autobiographer,2016-01-19T22:03:34.597,3,False
10967,16188,15556,Autobiographer,2016-01-19T22:19:35.353,3,False
10968,16189,15556,Supporter,2016-01-19T22:19:35.353,3,False
10969,16190,15555,Supporter,2016-01-19T22:29:37.463,3,False
10970,16191,15557,Autobiographer,2016-01-19T22:44:42.403,3,False
10971,16192,15558,Autobiographer,2016-01-19T22:51:17.253,3,False
10972,16193,15552,Editor,2016-01-19T22:56:17.280,3,False
10973,16194,13023,Promoter,2016-01-19T23:01:24.353,3,False
10974,16195,15559,Informed,2016-01-19T23:53:37.210,3,False
10975,16196,15561,Autobiographer,2016-01-20T01:31:08.260,3,False
10976,16197,15562,Autobiographer,2016-01-20T01:41:19.287,3,False
10977,16198,13384,Student,2016-01-20T02:12:16.077,3,False
10978,16199,15422,Student,2016-01-20T02:41:19.640,3,False
10979,16200,15564,Autobiographer,2016-01-20T05:46:53.570,3,False
10980,16201,1003,Nice Answer,2016-01-20T05:56:54.380,3,False
10981,16202,15464,Autobiographer,2016-01-20T07:24:56.697,3,False
10982,16203,13736,Editor,2016-01-20T08:13:23.437,3,False
10983,16204,15090,Supporter,2016-01-20T08:38:48.740,3,False
10984,16205,15566,Autobiographer,2016-01-20T08:43:48.560,3,False
10985,16206,15554,Autobiographer,2016-01-20T09:31:53.060,3,False
10986,16207,15543,Editor,2016-01-20T10:21:59.680,3,False
10987,16208,10593,Informed,2016-01-20T11:31:53.470,3,False
10988,16209,15570,Autobiographer,2016-01-20T11:34:42.483,3,False
10989,16210,12651,Autobiographer,2016-01-20T12:43:56.767,3,False
10990,16211,15572,Autobiographer,2016-01-20T13:09:04.463,3,False
10991,16213,15569,Editor,2016-01-20T14:28:32.200,3,False
10992,16214,14390,Teacher,2016-01-20T14:43:37.630,3,False
10993,16215,13809,Scholar,2016-01-20T15:04:16.257,3,False
10994,16216,15577,Informed,2016-01-20T16:41:36.570,3,False
10995,16217,15580,Autobiographer,2016-01-20T21:37:25.237,3,False
10996,16218,15582,Autobiographer,2016-01-20T23:19:18.687,3,False
10997,16219,15583,Autobiographer,2016-01-21T01:33:07.317,3,False
10998,16220,15584,Autobiographer,2016-01-21T01:51:29.020,3,False
10999,16221,15584,Supporter,2016-01-21T01:51:29.020,3,False
11000,16222,15587,Informed,2016-01-21T03:25:28.093,3,False
11001,16223,15589,Autobiographer,2016-01-21T06:52:24.003,3,False
11002,16224,15590,Supporter,2016-01-21T07:07:29.043,3,False
11003,16225,15513,Autobiographer,2016-01-21T08:49:19.820,3,False
11004,16226,15244,Scholar,2016-01-21T09:44:27.043,3,False
11005,16227,26,Nice Answer,2016-01-21T10:16:58.270,3,False
11006,16228,15594,Autobiographer,2016-01-21T10:31:59.557,3,False
11007,16229,14684,Student,2016-01-21T11:14:48.887,3,False
11008,16230,13457,Scholar,2016-01-21T12:00:41.027,3,False
11009,16231,15595,Student,2016-01-21T12:20:46.027,3,False
11010,16232,15599,Supporter,2016-01-21T13:17:47.220,3,False
11011,16233,3044,Teacher,2016-01-21T13:17:47.220,3,False
11012,16234,15602,Informed,2016-01-21T13:30:22.177,3,False
11013,16235,15599,Teacher,2016-01-21T14:18:22.310,3,False
11014,16236,13736,Commentator,2016-01-21T14:33:23.617,3,False
11015,16237,15604,Autobiographer,2016-01-21T14:50:49.100,3,False
11016,16238,15604,Student,2016-01-21T14:50:49.100,3,False
11017,16239,15606,Autobiographer,2016-01-21T15:15:55.193,3,False
11018,16240,15608,Autobiographer,2016-01-21T16:03:49.723,3,False
11019,16241,15608,Supporter,2016-01-21T16:08:49.967,3,False
11020,16242,122,Good Question,2016-01-21T16:13:49.743,2,False
11021,16243,15609,Editor,2016-01-21T16:39:49.867,3,False
11022,16244,15609,Student,2016-01-21T16:39:49.867,3,False
11023,16245,15612,Autobiographer,2016-01-21T17:31:17.093,3,False
11024,16247,15612,Supporter,2016-01-21T17:51:36.743,3,False
11025,16248,295,Yearling,2016-01-21T17:56:37.080,2,False
11026,16249,2522,Yearling,2016-01-21T17:56:37.080,2,False
11027,16250,15614,Autobiographer,2016-01-21T18:01:39.780,3,False
11028,16251,15613,Student,2016-01-21T18:01:39.780,3,False
11029,16252,15612,Suffrage,2016-01-21T18:01:39.780,3,False
11030,16253,13457,Editor,2016-01-21T18:24:15.350,3,False
11031,16254,15615,Supporter,2016-01-21T18:24:15.350,3,False
11032,16255,14870,Autobiographer,2016-01-21T19:33:15.457,3,False
11033,16257,15624,Autobiographer,2016-01-21T23:08:58.177,3,False
11034,16258,15625,Autobiographer,2016-01-21T23:13:59.683,3,False
11035,16259,15626,Teacher,2016-01-22T00:04:24.537,3,False
11036,16260,15613,Supporter,2016-01-22T01:02:30.750,3,False
11037,16261,15617,Student,2016-01-22T01:12:56.567,3,False
11038,16262,15361,Supporter,2016-01-22T01:12:56.567,3,False
11039,16263,15613,Scholar,2016-01-22T03:14:29.380,3,False
11040,16264,15631,Autobiographer,2016-01-22T04:49:44.340,3,False
11041,16265,15632,Autobiographer,2016-01-22T05:14:13.340,3,False
11042,16266,15631,Student,2016-01-22T05:19:13.417,3,False
11043,16268,15635,Autobiographer,2016-01-22T08:44:39.053,3,False
11044,16269,5144,Autobiographer,2016-01-22T10:09:47.293,3,False
11045,16270,15641,Supporter,2016-01-22T10:52:32.997,3,False
11046,16271,7977,Popular Question,2016-01-22T11:30:46.033,3,False
11047,16272,15642,Autobiographer,2016-01-22T11:35:45.953,3,False
11048,16273,15604,Editor,2016-01-22T11:35:45.953,3,False
11049,16274,12580,Supporter,2016-01-22T11:35:45.953,3,False
11050,16275,15620,Teacher,2016-01-22T12:04:58.807,3,False
11051,16276,14342,Editor,2016-01-22T12:40:06.197,3,False
11052,16277,15645,Autobiographer,2016-01-22T13:41:13.173,3,False
11053,16278,15620,Supporter,2016-01-22T13:51:31.333,3,False
11054,16279,15609,Supporter,2016-01-22T14:02:13.340,3,False
11055,16280,13165,Scholar,2016-01-22T14:47:53.057,3,False
11056,16281,13165,Supporter,2016-01-22T14:47:53.057,3,False
11057,16282,15617,Supporter,2016-01-22T15:17:43.000,3,False
11058,16283,14909,Tumbleweed,2016-01-22T15:17:43.000,3,False
11059,16284,14342,Teacher,2016-01-22T15:44:10.577,3,False
11060,16285,15215,Editor,2016-01-22T18:25:55.153,3,False
11061,16286,12998,Tumbleweed,2016-01-22T18:40:58.323,3,False
11062,16287,289,Commentator,2016-01-22T19:06:23.743,3,False
11063,16288,9000,Supporter,2016-01-22T20:58:04.150,3,False
11064,16289,15652,Autobiographer,2016-01-22T21:09:15.810,3,False
11065,16290,15478,Citizen Patrol,2016-01-22T21:04:34.037,3,False
11066,16291,15654,Autobiographer,2016-01-22T21:34:39.333,3,False
11067,16292,7923,Yearling,2016-01-22T21:34:39.333,2,False
11068,16293,13413,Custodian,2016-01-22T23:03:56.430,3,False
11069,16294,15656,Teacher,2016-01-22T23:25:52.527,3,False
11070,16295,15478,Editor,2016-01-22T23:30:51.663,3,False
11071,16296,15656,Custodian,2016-01-22T23:30:51.663,3,False
11072,16297,10433,Supporter,2016-01-22T23:59:36.460,3,False
11073,16298,15659,Autobiographer,2016-01-23T01:12:43.070,3,False
11074,16299,15659,Supporter,2016-01-23T01:12:43.070,3,False
11075,16300,15656,Editor,2016-01-23T01:43:26.183,3,False
11076,16301,15660,Autobiographer,2016-01-23T02:37:16.100,3,False
11077,16302,15661,Autobiographer,2016-01-23T03:20:54.773,3,False
11078,16303,15663,Autobiographer,2016-01-23T05:45:34.757,3,False
11079,16304,14994,Enthusiast,2016-01-23T08:23:58.887,2,False
11080,16305,15663,Student,2016-01-23T09:45:00.890,3,False
11081,16306,15664,Student,2016-01-23T09:45:00.890,3,False
11082,16307,15666,Autobiographer,2016-01-23T10:10:51.973,3,False
11083,16308,15666,Informed,2016-01-23T10:11:31.650,3,False
11084,16309,15668,Informed,2016-01-23T12:05:08.050,3,False
11085,16310,15670,Autobiographer,2016-01-23T13:16:35.870,3,False
11086,16311,15656,Supporter,2016-01-23T13:43:29.610,3,False
11087,16312,4679,Supporter,2016-01-23T14:41:39.680,3,False
11088,16313,15674,Autobiographer,2016-01-23T14:46:39.420,3,False
11089,16314,15675,Informed,2016-01-23T14:51:12.840,3,False
11090,16315,15676,Supporter,2016-01-23T15:53:18.777,3,False
11091,16316,381,Explainer,2016-01-23T15:58:18.960,3,False
11092,16317,15527,Organizer,2016-01-23T16:33:33.390,3,False
11093,16318,11097,Popular Question,2016-01-23T16:48:38.183,3,False
11094,16319,15678,Autobiographer,2016-01-23T17:47:59.410,3,False
11095,16320,14047,Supporter,2016-01-23T18:08:46.780,3,False
11096,16321,15454,Tumbleweed,2016-01-23T19:02:18.343,3,False
11097,16322,10584,Editor,2016-01-23T19:53:20.593,3,False
11098,16323,10922,Supporter,2016-01-23T21:53:52.197,3,False
11099,16324,15527,Tag Editor,2016-01-23T22:20:28.840,3,False
11100,16325,434,Famous Question,2016-01-23T22:35:39.823,1,False
11101,16326,15683,Autobiographer,2016-01-23T22:48:56.513,3,False
11102,16327,15445,Informed,2016-01-23T23:08:01.973,3,False
11103,16328,12658,Autobiographer,2016-01-24T00:59:05.000,3,False
11104,16329,15687,Autobiographer,2016-01-24T01:09:05.653,3,False
11105,16330,15663,Supporter,2016-01-24T02:14:37.127,3,False
11106,16331,15445,Student,2016-01-24T03:14:19.580,3,False
11107,16332,15686,Student,2016-01-24T03:14:19.580,3,False
11108,16333,15688,Autobiographer,2016-01-24T05:23:15.477,3,False
11109,16334,11097,Publicist,2016-01-24T11:38:09.757,1,False
11110,16335,15691,Student,2016-01-24T11:53:17.100,3,False
11111,16336,15697,Autobiographer,2016-01-24T17:01:00.383,3,False
11112,16337,10399,Supporter,2016-01-24T18:21:04.313,3,False
11113,16338,15699,Autobiographer,2016-01-24T18:28:35.763,3,False
11114,16339,15700,Autobiographer,2016-01-24T19:09:24.990,3,False
11115,16340,381,Custodian,2016-01-24T19:09:24.990,3,False
11116,16341,381,Custodian,2016-01-24T19:14:25.303,3,False
11117,16342,12469,Editor,2016-01-24T19:39:48.413,3,False
11118,16343,15702,Autobiographer,2016-01-24T20:50:15.610,3,False
11119,16344,15631,Scholar,2016-01-25T00:49:44.073,3,False
11120,16345,15703,Autobiographer,2016-01-25T02:05:17.143,3,False
11121,16346,15704,Autobiographer,2016-01-25T03:39:41.467,3,False
11122,16347,9663,Supporter,2016-01-25T05:21:37.133,3,False
11123,16348,15664,Supporter,2016-01-25T07:35:37.793,3,False
11124,16349,15710,Autobiographer,2016-01-25T08:21:04.177,3,False
11125,16350,15595,Editor,2016-01-25T11:13:08.690,3,False
11126,16351,15717,Autobiographer,2016-01-25T11:28:09.423,3,False
11127,16352,15638,Student,2016-01-25T11:41:31.290,3,False
11128,16354,15719,Autobiographer,2016-01-25T11:51:38.303,3,False
11129,16355,15715,Student,2016-01-25T11:56:45.373,3,False
11130,16356,15720,Student,2016-01-25T12:21:46.193,3,False
11131,16357,15722,Autobiographer,2016-01-25T13:10:37.927,3,False
11132,16358,15722,Supporter,2016-01-25T13:10:37.927,3,False
11133,16359,15723,Informed,2016-01-25T13:35:21.480,3,False
11134,16360,15202,Critic,2016-01-25T14:07:23.123,3,False
11135,16361,88,Popular Question,2016-01-25T16:12:44.720,3,False
11136,16362,9420,Revival,2016-01-25T16:27:45.700,3,False
11137,16363,9420,Revival,2016-01-25T16:27:45.700,3,False
11138,16364,15732,Autobiographer,2016-01-25T18:01:17.773,3,False
11139,16365,15735,Autobiographer,2016-01-25T18:47:15.673,3,False
11140,16366,15695,Editor,2016-01-25T18:52:15.697,3,False
11141,16367,15738,Supporter,2016-01-25T21:05:44.480,3,False
11142,16368,15740,Autobiographer,2016-01-25T21:25:44.097,3,False
11143,16369,15741,Autobiographer,2016-01-25T21:46:36.470,3,False
11144,16370,15695,Student,2016-01-25T22:01:43.880,3,False
11145,16371,15738,Student,2016-01-25T22:01:43.880,3,False
11146,16372,11044,Nice Question,2016-01-25T22:14:34.043,3,False
11147,16373,15743,Supporter,2016-01-25T22:14:34.043,3,False
11148,16374,15744,Autobiographer,2016-01-25T22:29:39.963,3,False
11149,16375,157,Taxonomist,2016-01-26T00:08:02.600,2,False
11150,16376,15692,Informed,2016-01-26T01:08:38.337,3,False
11151,16377,15735,Student,2016-01-26T02:55:50.787,3,False
11152,16378,15739,Student,2016-01-26T02:55:50.787,3,False
11153,16379,15748,Student,2016-01-26T03:52:45.773,3,False
11154,16380,15749,Autobiographer,2016-01-26T05:27:03.223,3,False
11155,16381,13901,Supporter,2016-01-26T05:53:03.597,3,False
11156,16382,15753,Autobiographer,2016-01-26T07:27:34.657,3,False
11157,16383,15754,Autobiographer,2016-01-26T08:00:32.810,3,False
11158,16384,15708,Informed,2016-01-26T08:23:34.620,3,False
11159,16385,15755,Autobiographer,2016-01-26T09:22:56.600,3,False
11160,16386,15229,Student,2016-01-26T10:31:49.490,3,False
11161,16387,15755,Supporter,2016-01-26T10:31:49.490,3,False
11162,16388,15735,Scholar,2016-01-26T12:55:59.037,3,False
11163,16389,15735,Supporter,2016-01-26T12:55:59.037,3,False
11164,16390,15759,Autobiographer,2016-01-26T13:41:34.893,3,False
11165,16391,15543,Supporter,2016-01-26T14:18:20.133,3,False
11166,16392,4705,Popular Question,2016-01-26T15:11:42.577,3,False
11167,16393,15695,Scholar,2016-01-26T17:24:27.400,3,False
11168,16394,7966,Yearling,2016-01-26T17:34:27.490,2,False
11169,16395,6385,Informed,2016-01-26T18:17:52.557,3,False
11170,16396,6385,Supporter,2016-01-26T18:30:56.907,3,False
11171,16397,15764,Informed,2016-01-26T20:01:29.633,3,False
11172,16398,15764,Autobiographer,2016-01-26T20:08:11.507,3,False
11173,16399,15764,Supporter,2016-01-26T20:18:23.600,3,False
11174,16401,7969,Yearling,2016-01-26T21:05:59.697,2,False
11175,16402,15766,Autobiographer,2016-01-26T21:24:45.493,3,False
11176,16403,15766,Editor,2016-01-26T21:44:45.513,3,False
11177,16404,6385,Teacher,2016-01-26T21:44:45.513,3,False
11178,16405,15766,Teacher,2016-01-26T21:44:45.513,3,False
11179,16406,9472,Custodian,2016-01-26T21:44:45.513,3,False
11180,16407,13959,Custodian,2016-01-27T00:05:22.457,3,False
11181,16408,15771,Autobiographer,2016-01-27T02:20:44.557,3,False
11182,16409,15775,Autobiographer,2016-01-27T03:36:59.313,3,False
11183,16410,15775,Supporter,2016-01-27T03:36:59.313,3,False
11184,16411,8412,Editor,2016-01-27T05:22:48.997,3,False
11185,16412,8412,Student,2016-01-27T05:37:53.267,3,False
11186,16413,15776,Autobiographer,2016-01-27T05:55:33.247,3,False
11187,16414,108,Enthusiast,2016-01-27T06:37:04.303,2,False
11188,16415,15779,Autobiographer,2016-01-27T08:11:23.253,3,False
11189,16416,9135,Supporter,2016-01-27T09:23:20.077,3,False
11190,16417,3361,Editor,2016-01-27T10:28:49.873,3,False
11191,16418,7980,Yearling,2016-01-27T10:38:59.220,2,False
11192,16419,13943,Student,2016-01-27T10:48:59.170,3,False
11193,16420,1426,Commentator,2016-01-27T10:54:12.870,3,False
11194,16421,15783,Autobiographer,2016-01-27T12:02:59.710,3,False
11195,16422,15782,Autobiographer,2016-01-27T12:02:59.710,3,False
11196,16423,13034,Student,2016-01-27T13:39:39.423,3,False
11197,16424,15690,Informed,2016-01-27T14:04:00.957,3,False
11198,16425,15784,Teacher,2016-01-27T14:04:31.617,3,False
11199,16426,15786,Student,2016-01-27T14:21:57.563,3,False
11200,16427,15790,Autobiographer,2016-01-27T15:20:20.577,3,False
11201,16428,15791,Informed,2016-01-27T15:52:35.627,3,False
11202,16429,4710,Autobiographer,2016-01-27T16:14:32.470,3,False
11203,16430,15690,Student,2016-01-27T16:37:40.097,3,False
11204,16431,15792,Supporter,2016-01-27T16:47:49.953,3,False
11205,16432,15790,Teacher,2016-01-27T17:23:08.267,3,False
11206,16433,6385,Revival,2016-01-27T18:41:15.407,3,False
11207,16434,15795,Informed,2016-01-27T18:47:37.667,3,False
11208,16435,381,Nice Answer,2016-01-27T18:51:03.547,3,False
11209,16436,15795,Autobiographer,2016-01-27T18:51:03.547,3,False
11210,16437,6385,Citizen Patrol,2016-01-27T18:52:36.100,3,False
11211,16438,381,Enlightened,2016-01-27T19:06:08.953,2,False
11212,16439,15797,Autobiographer,2016-01-27T20:02:19.747,3,False
11213,16440,15799,Autobiographer,2016-01-27T20:42:54.423,3,False
11214,16441,15800,Autobiographer,2016-01-27T21:08:36.747,3,False
11215,16442,9867,Citizen Patrol,2016-01-27T21:04:45.683,3,False
11216,16443,15802,Autobiographer,2016-01-27T21:47:23.510,3,False
11217,16444,15215,Supporter,2016-01-27T21:47:23.510,3,False
11218,16445,14644,Supporter,2016-01-27T22:43:29.297,3,False
11219,16446,15804,Autobiographer,2016-01-28T01:29:31.573,3,False
11220,16447,15797,Student,2016-01-28T02:41:35.513,3,False
11221,16448,15801,Student,2016-01-28T02:41:35.513,3,False
11222,16449,5043,Popular Question,2016-01-28T02:46:38.260,3,False
11223,16450,4682,Supporter,2016-01-28T03:21:20.353,3,False
11224,16451,518,Nice Answer,2016-01-28T04:47:53.543,3,False
11225,16452,15808,Autobiographer,2016-01-28T05:18:34.903,3,False
11226,16453,14644,Curious,2016-01-28T05:59:54.620,3,False
11227,16454,15812,Autobiographer,2016-01-28T07:06:46.620,3,False
11228,16455,15815,Autobiographer,2016-01-28T07:45:20.603,3,False
11229,16456,13392,Scholar,2016-01-28T08:36:27.260,3,False
11230,16457,15816,Autobiographer,2016-01-28T09:18:21.007,3,False
11231,16458,15817,Autobiographer,2016-01-28T09:54:31.603,3,False
11232,16459,15818,Autobiographer,2016-01-28T10:17:28.990,3,False
11233,16460,1289,Supporter,2016-01-28T10:22:29.080,3,False
11234,16461,15695,Informed,2016-01-28T10:45:00.903,3,False
11235,16463,15820,Autobiographer,2016-01-28T12:14:51.613,3,False
11236,16464,15779,Citizen Patrol,2016-01-28T13:07:35.323,3,False
11237,16465,15756,Student,2016-01-28T13:14:45.227,3,False
11238,16466,15779,Supporter,2016-01-28T13:14:45.227,3,False
11239,16467,9943,Good Answer,2016-01-28T13:51:35.507,2,False
11240,16468,1093,Student,2016-01-28T14:37:31.577,3,False
11241,16469,15826,Autobiographer,2016-01-28T15:24:13.807,3,False
11242,16470,15215,Student,2016-01-28T16:23:01.603,3,False
11243,16471,15612,Informed,2016-01-28T16:59:08.010,3,False
11244,16472,3360,Nice Question,2016-01-28T17:00:51.853,3,False
11245,16473,6611,Student,2016-01-28T17:00:51.853,3,False
11246,16474,3070,Yearling,2016-01-28T17:11:01.993,2,False
11247,16475,15612,Vox Populi,2016-01-28T17:41:36.333,3,False
11248,16476,8820,Enthusiast,2016-01-28T18:34:55.503,2,False
11249,16477,8878,Revival,2016-01-28T18:44:09.560,3,False
11250,16478,13413,Custodian,2016-01-28T19:04:15.533,3,False
11251,16479,13420,Autobiographer,2016-01-28T19:19:40.207,3,False
11252,16480,2634,Autobiographer,2016-01-28T20:10:17.227,3,False
11253,16481,15832,Autobiographer,2016-01-28T21:18:58.647,3,False
11254,16482,14108,Supporter,2016-01-28T21:34:11.367,3,False
11255,16483,14175,Supporter,2016-01-28T21:49:21.303,3,False
11256,16484,15835,Autobiographer,2016-01-28T23:45:00.283,3,False
11257,16485,15835,Supporter,2016-01-28T23:45:00.283,3,False
11258,16486,15836,Autobiographer,2016-01-29T01:00:52.887,3,False
11259,16487,15837,Autobiographer,2016-01-29T03:20:46.063,3,False
11260,16488,15837,Supporter,2016-01-29T03:20:46.063,3,False
11261,16489,3612,Autobiographer,2016-01-29T06:02:13.473,3,False
11262,16491,15840,Autobiographer,2016-01-29T08:49:58.247,3,False
11263,16492,8013,Yearling,2016-01-29T09:15:03.720,2,False
11264,16493,15842,Autobiographer,2016-01-29T09:53:25.767,3,False
11265,16494,609,Revival,2016-01-29T10:26:54.387,3,False
11266,16495,9867,Revival,2016-01-29T10:26:54.387,3,False
11267,16496,13106,Student,2016-01-29T10:26:54.387,3,False
11268,16497,10365,Teacher,2016-01-29T10:26:54.387,3,False
11269,16498,10415,Teacher,2016-01-29T10:26:54.387,3,False
11270,16499,11080,Teacher,2016-01-29T10:26:54.387,3,False
11271,16500,12612,Teacher,2016-01-29T10:26:54.387,3,False
11272,16501,15843,Autobiographer,2016-01-29T12:20:14.627,3,False
11273,16502,2666,Critic,2016-01-29T16:12:28.957,3,False
11274,16503,15848,Autobiographer,2016-01-29T16:22:28.963,3,False
11275,16504,15850,Supporter,2016-01-29T18:35:41.803,3,False
11276,16505,8787,Autobiographer,2016-01-29T20:37:49.250,3,False
11277,16506,15797,Scholar,2016-01-29T20:37:49.250,3,False
11278,16507,15797,Supporter,2016-01-29T20:37:49.250,3,False
11279,16508,15847,Student,2016-01-29T23:18:22.383,3,False
11280,16509,14892,Enthusiast,2016-01-30T00:02:28.230,2,False
11281,16510,9928,Autobiographer,2016-01-30T00:12:30.173,3,False
11282,16511,15857,Autobiographer,2016-01-30T04:04:56.997,3,False
11283,16512,15858,Autobiographer,2016-01-30T06:48:23.297,3,False
11284,16513,15861,Autobiographer,2016-01-30T10:23:59.170,3,False
11285,16514,15862,Informed,2016-01-30T14:56:19.013,3,False
11286,16515,15862,Autobiographer,2016-01-30T15:02:17.197,3,False
11287,16516,15863,Autobiographer,2016-01-30T15:07:17.207,3,False
11288,16517,15863,Supporter,2016-01-30T15:07:17.207,3,False
11289,16518,13023,Custodian,2016-01-30T17:07:09.197,3,False
11290,16519,13023,Custodian,2016-01-30T17:18:21.547,3,False
11291,16520,15869,Autobiographer,2016-01-30T18:29:23.513,3,False
11292,16521,15768,Student,2016-01-30T22:23:01.310,3,False
11293,16522,6550,Critic,2016-01-30T23:08:24.327,3,False
11294,16523,8041,Yearling,2016-01-31T00:43:40.020,2,False
11295,16524,15877,Informed,2016-01-31T05:14:27.953,3,False
11296,16525,9186,Teacher,2016-01-31T08:18:45.823,3,False
11297,16526,15878,Autobiographer,2016-01-31T09:33:44.853,3,False
11298,16527,15878,Supporter,2016-01-31T09:33:44.853,3,False
11299,16528,15752,Autobiographer,2016-01-31T14:46:44.557,3,False
11300,16529,15461,Supporter,2016-01-31T15:11:52.313,3,False
11301,16530,4825,Organizer,2016-01-31T15:32:06.467,3,False
11302,16531,15883,Informed,2016-01-31T15:41:22.983,3,False
11303,16532,15883,Autobiographer,2016-01-31T15:45:22.287,3,False
11304,16533,924,Nice Answer,2016-01-31T18:34:05.740,3,False
11305,16534,1256,Quorum,2016-01-31T19:06:03.490,3,False
11306,16535,15889,Autobiographer,2016-01-31T21:59:43.127,3,False
11307,16536,15892,Autobiographer,2016-01-31T23:42:05.160,3,False
11308,16537,14595,Autobiographer,2016-01-31T23:42:05.160,3,False
11309,16538,15885,Student,2016-02-01T00:55:23.793,3,False
11310,16539,15879,Scholar,2016-02-01T01:18:26.303,3,False
11311,16540,15768,Scholar,2016-02-01T02:31:20.270,3,False
11312,16541,15879,Student,2016-02-01T04:19:15.403,3,False
11313,16542,15896,Autobiographer,2016-02-01T05:25:21.180,3,False
11314,16543,15899,Autobiographer,2016-02-01T07:12:04.307,3,False
11315,16544,8240,Student,2016-02-01T07:17:04.357,3,False
11316,16545,15897,Student,2016-02-01T07:17:04.357,3,False
11317,16546,15897,Editor,2016-02-01T08:24:38.917,3,False
11318,16547,15901,Autobiographer,2016-02-01T09:07:43.327,3,False
11319,16548,15902,Autobiographer,2016-02-01T09:55:41.330,3,False
11320,16549,15904,Autobiographer,2016-02-01T11:26:28.837,3,False
11321,16550,15907,Informed,2016-02-01T12:45:37.483,3,False
11322,16551,15909,Autobiographer,2016-02-01T13:20:39.683,3,False
11323,16552,15910,Autobiographer,2016-02-01T13:41:03.643,3,False
11324,16553,15910,Supporter,2016-02-01T13:41:03.643,3,False
11325,16554,2573,Critic,2016-02-01T13:57:12.170,3,False
11326,16555,15871,Student,2016-02-01T14:07:18.143,3,False
11327,16556,15908,Student,2016-02-01T14:07:18.143,3,False
11328,16557,3591,Tumbleweed,2016-02-01T14:07:18.143,3,False
11329,16558,15908,Editor,2016-02-01T15:17:48.070,3,False
11330,16559,843,Announcer,2016-02-01T15:35:58.293,3,False
11331,16560,15814,Autobiographer,2016-02-01T16:11:42.800,3,False
11332,16561,10500,Student,2016-02-01T16:16:42.843,3,False
11333,16562,14684,Editor,2016-02-01T16:41:56.897,3,False
11334,16563,15908,Scholar,2016-02-01T17:17:25.167,3,False
11335,16564,10500,Custodian,2016-02-01T18:43:17.620,3,False
11336,16565,13688,Student,2016-02-01T19:18:17.283,3,False
11337,16566,7844,Supporter,2016-02-01T19:18:17.283,3,False
11338,16567,13688,Informed,2016-02-01T19:26:25.497,3,False
11339,16568,14617,Editor,2016-02-01T19:53:26.357,3,False
11340,16569,122,Popular Question,2016-02-01T20:08:29.693,3,False
11341,16570,984,Good Answer,2016-02-01T20:49:52.883,2,False
11342,16571,15840,Supporter,2016-02-01T20:49:52.883,3,False
11343,16572,15921,Student,2016-02-01T22:30:04.547,3,False
11344,16573,15924,Autobiographer,2016-02-02T00:13:29.913,3,False
11345,16574,15925,Autobiographer,2016-02-02T00:42:04.493,3,False
11346,16575,15927,Autobiographer,2016-02-02T01:48:09.700,3,False
11347,16576,15927,Student,2016-02-02T02:03:27.913,3,False
11348,16577,6638,Informed,2016-02-02T04:03:48.380,3,False
11349,16578,5211,Curious,2016-02-02T04:11:16.293,3,False
11350,16579,3591,Student,2016-02-02T04:51:00.980,3,False
11351,16580,15930,Informed,2016-02-02T07:26:21.950,3,False
11352,16581,10500,Supporter,2016-02-02T08:28:06.143,3,False
11353,16582,8878,Custodian,2016-02-02T09:43:00.957,3,False
11354,16583,14617,Student,2016-02-02T10:33:24.260,3,False
11355,16584,15930,Student,2016-02-02T10:33:24.260,3,False
11356,16585,15931,Student,2016-02-02T10:33:24.260,3,False
11357,16586,14904,Teacher,2016-02-02T10:38:24.110,3,False
11358,16587,14684,Scholar,2016-02-02T11:07:06.657,3,False
11359,16588,14684,Supporter,2016-02-02T11:07:06.657,3,False
11360,16589,14200,Teacher,2016-02-02T14:27:49.447,3,False
11361,16590,8065,Yearling,2016-02-02T16:02:35.520,2,False
11362,16591,15927,Editor,2016-02-02T16:51:09.630,3,False
11363,16592,15940,Autobiographer,2016-02-02T17:08:50.540,3,False
11364,16593,15927,Scholar,2016-02-02T17:43:29.297,3,False
11365,16594,15927,Supporter,2016-02-02T17:43:29.297,3,False
11366,16595,15735,Teacher,2016-02-02T18:49:17.573,3,False
11367,16596,13688,Scholar,2016-02-02T18:59:17.560,3,False
11368,16597,15613,Editor,2016-02-02T19:20:18.617,3,False
11369,16598,15944,Autobiographer,2016-02-02T21:04:30.180,3,False
11370,16599,15680,Autobiographer,2016-02-02T22:37:48.043,3,False
11371,16600,15947,Autobiographer,2016-02-02T23:41:08.653,3,False
11372,16601,15946,Student,2016-02-03T02:02:29.040,3,False
11373,16602,15951,Autobiographer,2016-02-03T02:25:13.680,3,False
11374,16603,157,Popular Question,2016-02-03T02:30:13.773,3,False
11375,16604,15952,Autobiographer,2016-02-03T04:33:53.913,3,False
11376,16605,15955,Autobiographer,2016-02-03T06:10:15.490,3,False
11377,16606,1406,Notable Question,2016-02-03T06:30:19.860,2,False
11378,16607,15930,Teacher,2016-02-03T07:37:38.603,3,False
